FirstName,LastName,Email,Phone,Address,City,State,ZipCode,Country,OrderDate,Time,ShippingAddress,OrderStatus,ProductName,ProductPrice,Category,Quantity,TransactionID
Alejandro,Jackson,joshualee@example.org,07.3033.9191,820 Jared Flat,New Julietown,Victoria,251,Australia,26/12/2023,21:17:52,9 Amy Link,Pending,iPhone 13,1200,Electronics,2,cf372d27-6c53-4df8-a1b5-e6d33944f621
Mary,Bailey,ochen@example.net,61351268944,9/2 Guzman Interchange,West Christopher,South Australia,5253,Australia,26/12/2023,19:40:11,Suite 122 8 Kirby Pathway,Pending,LG Washing Machine,800,Home Appliances,2,51d5b11f-fa0e-4387-b562-7538a2b350be
Richard,Johnson,umanning@example.com,02 6686 4383,Unit 07 301 Baker Gate,Port Rachelmouth,New South Wales,2649,Australia,26/12/2023,20:21:40,Unit 37 9 Parrish Entrance,Pending,Levi's 501 Jeans,100,Clothing,1,165ec9d0-0b2b-45e9-9f92-455d434d7029
Richard,Johnson,umanning@example.com,02 6686 4383,Unit 07 301 Baker Gate,Port Rachelmouth,New South Wales,2649,Australia,26/12/2023,3:24:00,Unit 11 0 Thomas Mews,Pending,LG Washing Machine,800,Home Appliances,1,165ec9d0-0b2b-45e9-9f92-455d434d7029
Richard,Johnson,umanning@example.com,02 6686 4383,Unit 07 301 Baker Gate,Port Rachelmouth,New South Wales,2649,Australia,26/12/2023,23:22:23,93 Bell Meander,Pending,Nike T-Shirt,25,Clothing,1,165ec9d0-0b2b-45e9-9f92-455d434d7029
Richard,Johnson,umanning@example.com,02 6686 4383,Unit 07 301 Baker Gate,Port Rachelmouth,New South Wales,2649,Australia,26/12/2023,20:03:07,95/954 Armstrong Strand,Pending,iPhone 13,1200,Electronics,3,165ec9d0-0b2b-45e9-9f92-455d434d7029
Richard,Johnson,umanning@example.com,02 6686 4383,Unit 07 301 Baker Gate,Port Rachelmouth,New South Wales,2649,Australia,26/12/2023,14:26:11,Unit 27 9 Benson Freeway,Pending,Dell XPS 13,1500,Electronics,3,165ec9d0-0b2b-45e9-9f92-455d434d7029
Jessica,Brown,kevinmoss@example.org,61306501618,Flat 59 88 Patrick Square,South Maryport,Northern Territory,2984,Australia,26/12/2023,13:33:13,8 Alan Garden,Pending,Harry Potter Book,20,Books,1,053722de-ba9e-4db3-a917-0d6b3548e6c8
Jessica,Brown,kevinmoss@example.org,61306501618,Flat 59 88 Patrick Square,South Maryport,Northern Territory,2984,Australia,26/12/2023,23:03:23,13 Samuel Parkway,Pending,Nike T-Shirt,25,Clothing,1,053722de-ba9e-4db3-a917-0d6b3548e6c8
Cynthia,Johnson,lawsontasha@example.org,7259 0222,Level 6 031 Rivera Crossway,North Johnborough,New South Wales,1228,Australia,26/12/2023,4:52:47,Unit 41 12 Harmon Frontage,Pending,Harry Potter Book,20,Books,1,ca5e3a39-edda-4139-9457-07bd798c857f
Tammy,Johnson,donnafitzpatrick@example.net,+61 466 157 038,71 Nicole Front,Port Anthonyberg,Tasmania,4549,Australia,26/12/2023,8:53:22,32 Susan Gate,Pending,Dell XPS 13,1500,Electronics,2,3fef06de-be09-4b7e-aef4-a79050b18808
Carl,Leblanc,jbranch@example.com,07 2471 9837,Apt. 893 972 Johnny Frontage,Morenoberg,Northern Territory,2929,Australia,26/12/2023,13:32:54,Apt. 003 1 Faulkner Amble,Pending,Levi's 501 Jeans,100,Clothing,2,97a95344-e799-420c-93b5-4aac5b49f1e3
Jason,Jones,castroerica@example.com,(07) 7362 8468,Apt. 657 33 Lawson Retreat,Port Robinstad,New South Wales,4406,Australia,26/12/2023,11:16:58,287 Alexander Path,Pending,Adidas Running Shoes,70,Footwear,2,2e1fab7b-1308-454e-8ab5-6294eb2e9648
Jason,Jones,castroerica@example.com,(07) 7362 8468,Apt. 657 33 Lawson Retreat,Port Robinstad,New South Wales,4406,Australia,26/12/2023,12:00:25,4 Reid Cutting,Pending,Nike T-Shirt,25,Clothing,2,2e1fab7b-1308-454e-8ab5-6294eb2e9648
Jason,Jones,castroerica@example.com,(07) 7362 8468,Apt. 657 33 Lawson Retreat,Port Robinstad,New South Wales,4406,Australia,26/12/2023,0:07:01,15/462 Laura Centre,Pending,LG Washing Machine,800,Home Appliances,2,2e1fab7b-1308-454e-8ab5-6294eb2e9648
Jason,Jones,castroerica@example.com,(07) 7362 8468,Apt. 657 33 Lawson Retreat,Port Robinstad,New South Wales,4406,Australia,26/12/2023,14:20:25,48 Flores Track,Pending,iPhone 13,1200,Electronics,1,2e1fab7b-1308-454e-8ab5-6294eb2e9648
Kristie,Dixon,adkinssean@example.com,0406-403-649,9 David Deviation,Port Pamela,Tasmania,2677,Australia,26/12/2023,2:13:52,023 Jamie Row,Pending,Nike T-Shirt,25,Clothing,3,ba58e1c7-1950-4eca-8762-73a4bb50b798
Kristie,Dixon,adkinssean@example.com,0406-403-649,9 David Deviation,Port Pamela,Tasmania,2677,Australia,26/12/2023,23:04:51,Flat 47 6 Bird Cul-de-sac,Pending,Harry Potter Book,20,Books,1,ba58e1c7-1950-4eca-8762-73a4bb50b798
Kristie,Dixon,adkinssean@example.com,0406-403-649,9 David Deviation,Port Pamela,Tasmania,2677,Australia,26/12/2023,4:41:12,5/30 Wolfe Ramble,Pending,iPhone 13,1200,Electronics,1,ba58e1c7-1950-4eca-8762-73a4bb50b798
Barbara,Wilson,staylor@example.org,07 4478 0985,51 Maria Little,Daleberg,Western Australia,2634,Australia,26/12/2023,15:06:44,579 Moore Highroad,Pending,Adidas Running Shoes,70,Footwear,1,829440fc-009f-4360-88e4-5017bffdfd0b
Barbara,Wilson,staylor@example.org,07 4478 0985,51 Maria Little,Daleberg,Western Australia,2634,Australia,26/12/2023,21:35:20,9 Heather View,Pending,iPhone 13,1200,Electronics,1,829440fc-009f-4360-88e4-5017bffdfd0b
Barbara,Wilson,staylor@example.org,07 4478 0985,51 Maria Little,Daleberg,Western Australia,2634,Australia,26/12/2023,3:26:23,Unit 41 52 Roberts Parkway,Pending,Samsung Refrigerator,1800,Home Appliances,2,829440fc-009f-4360-88e4-5017bffdfd0b
Barbara,Wilson,staylor@example.org,07 4478 0985,51 Maria Little,Daleberg,Western Australia,2634,Australia,26/12/2023,5:24:52,4 Wiggins Avenue,Pending,Nike T-Shirt,25,Clothing,2,829440fc-009f-4360-88e4-5017bffdfd0b
Todd,Walter,melinda59@example.com,5348-3232,76 Schneider Formation,Hunterstad,Queensland,2356,Australia,26/12/2023,13:24:47,Apt. 651 70 Brian State Highway,Pending,Dell XPS 13,1500,Electronics,2,b8eeb3d4-f643-4c1e-a90b-6abc38f9dcf4
Todd,Walter,melinda59@example.com,5348-3232,76 Schneider Formation,Hunterstad,Queensland,2356,Australia,26/12/2023,18:10:56,757 Williams Block,Pending,LG Washing Machine,800,Home Appliances,2,b8eeb3d4-f643-4c1e-a90b-6abc38f9dcf4
Todd,Walter,melinda59@example.com,5348-3232,76 Schneider Formation,Hunterstad,Queensland,2356,Australia,26/12/2023,23:52:10,823 Katie Pass,Pending,Adidas Running Shoes,70,Footwear,1,b8eeb3d4-f643-4c1e-a90b-6abc38f9dcf4
Todd,Walter,melinda59@example.com,5348-3232,76 Schneider Formation,Hunterstad,Queensland,2356,Australia,26/12/2023,9:03:51,421/31 Jones Outlook,Pending,Harry Potter Book,20,Books,2,b8eeb3d4-f643-4c1e-a90b-6abc38f9dcf4
Todd,Walter,melinda59@example.com,5348-3232,76 Schneider Formation,Hunterstad,Queensland,2356,Australia,26/12/2023,17:22:35,Flat 48 014 Harper Mount,Pending,Nike T-Shirt,25,Clothing,2,b8eeb3d4-f643-4c1e-a90b-6abc38f9dcf4
Amy,Castro,umendez@example.org,894945609,78/19 Elizabeth Rosebowl,Rebeccafurt,Tasmania,2945,Australia,26/12/2023,5:59:23,80 Lindsay Nook,Pending,LG Washing Machine,800,Home Appliances,1,3c0d28c1-523a-4f8b-b8ad-033723835b41
Amy,Castro,umendez@example.org,894945609,78/19 Elizabeth Rosebowl,Rebeccafurt,Tasmania,2945,Australia,26/12/2023,1:23:06,065 Foster Riverway,Pending,Nike T-Shirt,25,Clothing,3,3c0d28c1-523a-4f8b-b8ad-033723835b41
Amy,Castro,umendez@example.org,894945609,78/19 Elizabeth Rosebowl,Rebeccafurt,Tasmania,2945,Australia,26/12/2023,4:12:47,Suite 927 047 Lisa Key,Pending,Adidas Running Shoes,70,Footwear,2,3c0d28c1-523a-4f8b-b8ad-033723835b41
Johnathan,Ward,smithdeanna@example.net,-12598,Level 6 253 Dana Crest,Paulside,South Australia,2911,Australia,26/12/2023,0:18:07,95 Martinez Court,Pending,Dell XPS 13,1500,Electronics,2,9c075d9e-067d-4d84-a97c-0529e91d207e
Bradley,Lawrence,millercheryl@example.net,-1267,56/4 Byrd Crescent,Lake Ashley,Australian Capital Territory,2932,Australia,26/12/2023,18:47:09,98/303 Norton Highway,Pending,Samsung Refrigerator,1800,Home Appliances,2,56b19646-d122-4ea0-983c-be134c631b26
Bradley,Lawrence,millercheryl@example.net,-1267,56/4 Byrd Crescent,Lake Ashley,Australian Capital Territory,2932,Australia,26/12/2023,1:32:10,9 Ashley Reach,Pending,Levi's 501 Jeans,100,Clothing,1,56b19646-d122-4ea0-983c-be134c631b26
Bradley,Lawrence,millercheryl@example.net,-1267,56/4 Byrd Crescent,Lake Ashley,Australian Capital Territory,2932,Australia,26/12/2023,0:07:16,95 Parker Wade,Pending,Adidas Running Shoes,70,Footwear,2,56b19646-d122-4ea0-983c-be134c631b26
Bradley,Lawrence,millercheryl@example.net,-1267,56/4 Byrd Crescent,Lake Ashley,Australian Capital Territory,2932,Australia,26/12/2023,16:27:09,041 Jose Corso,Pending,Nike T-Shirt,25,Clothing,1,56b19646-d122-4ea0-983c-be134c631b26
Bradley,Lawrence,millercheryl@example.net,-1267,56/4 Byrd Crescent,Lake Ashley,Australian Capital Territory,2932,Australia,26/12/2023,5:33:21,09 Price Plateau,Pending,iPhone 13,1200,Electronics,2,56b19646-d122-4ea0-983c-be134c631b26
Erin,Murphy,kennethowens@example.net,0491 360 197,0 David Ride,St. Paul,South Australia,826,Australia,26/12/2023,11:07:39,Level 2 1 Knapp Break,Pending,Samsung Refrigerator,1800,Home Appliances,1,9574a7cd-6a0d-4d30-b897-5e92cf83ad13
Erin,Murphy,kennethowens@example.net,0491 360 197,0 David Ride,St. Paul,South Australia,826,Australia,26/12/2023,14:50:58,4 Donald Parklands,Pending,Nike T-Shirt,25,Clothing,1,9574a7cd-6a0d-4d30-b897-5e92cf83ad13
Erin,Murphy,kennethowens@example.net,0491 360 197,0 David Ride,St. Paul,South Australia,826,Australia,26/12/2023,23:04:31,Unit 42 1 Donald Track,Pending,Dell XPS 13,1500,Electronics,1,9574a7cd-6a0d-4d30-b897-5e92cf83ad13
Erin,Murphy,kennethowens@example.net,0491 360 197,0 David Ride,St. Paul,South Australia,826,Australia,26/12/2023,21:14:30,Flat 39 16 Erica Dip,Pending,Adidas Running Shoes,70,Footwear,2,9574a7cd-6a0d-4d30-b897-5e92cf83ad13
Brett,West,eric25@example.com,98375804,474/433 Friedman Slope,Rogerstown,Tasmania,2906,Australia,26/12/2023,19:17:34,7 Sharon Follow,Pending,Adidas Running Shoes,70,Footwear,2,79fc9ca3-1de0-4981-bcc9-8d903cf56441
Brett,West,eric25@example.com,98375804,474/433 Friedman Slope,Rogerstown,Tasmania,2906,Australia,26/12/2023,12:49:09,Flat 57 60 Lopez Bend,Pending,Nike T-Shirt,25,Clothing,2,79fc9ca3-1de0-4981-bcc9-8d903cf56441
Brett,West,eric25@example.com,98375804,474/433 Friedman Slope,Rogerstown,Tasmania,2906,Australia,26/12/2023,19:11:47,76/40 Mathew Circuit,Pending,iPhone 13,1200,Electronics,1,79fc9ca3-1de0-4981-bcc9-8d903cf56441
Brandi,Pierce,mcdonaldjohn@example.net,-7108,448 Brandon Circlet,New Frankton,Victoria,2465,Australia,26/12/2023,4:32:45,9 Marie Row,Pending,Nike T-Shirt,25,Clothing,1,582bb343-16de-49fb-8d2e-abf6a1778f6f
Brandi,Pierce,mcdonaldjohn@example.net,-7108,448 Brandon Circlet,New Frankton,Victoria,2465,Australia,26/12/2023,21:07:49,Apt. 797 8 Morse State Highway,Pending,LG Washing Machine,800,Home Appliances,1,582bb343-16de-49fb-8d2e-abf6a1778f6f
Brandi,Pierce,mcdonaldjohn@example.net,-7108,448 Brandon Circlet,New Frankton,Victoria,2465,Australia,26/12/2023,8:17:43,Level 4 17 Rebecca Row,Pending,Harry Potter Book,20,Books,1,582bb343-16de-49fb-8d2e-abf6a1778f6f
Tara,Armstrong,alexjarvis@example.com,+61 7 0508 0078,20 Sandra Retreat,Gonzalezside,South Australia,2675,Australia,26/12/2023,19:20:50,Unit 40 33 Katherine Triangle,Pending,Harry Potter Book,20,Books,1,1d4aad48-0ad6-4913-a90c-afb03f5f6fde
Emma,Whitney,johnsonsarah@example.net,3734.1333,206 Jacqueline Block,West Carrie,Victoria,2348,Australia,26/12/2023,17:38:16,7 Laura Nook,Pending,LG Washing Machine,800,Home Appliances,2,aa008fbc-fde1-4996-9887-cce448223e78
Charles,Gonzalez,joshuabarnett@example.org,+61.476.787.798,8 Carrie Close,South Christinemouth,Tasmania,277,Australia,26/12/2023,5:36:58,3 Barker Colonnade,Pending,Dell XPS 13,1500,Electronics,3,765059b8-cb2d-400f-bcb0-74996bf0ea04
Charles,Gonzalez,joshuabarnett@example.org,+61.476.787.798,8 Carrie Close,South Christinemouth,Tasmania,277,Australia,26/12/2023,21:38:23,Flat 86 34 Colin Range,Pending,Levi's 501 Jeans,100,Clothing,2,765059b8-cb2d-400f-bcb0-74996bf0ea04
Charles,Gonzalez,joshuabarnett@example.org,+61.476.787.798,8 Carrie Close,South Christinemouth,Tasmania,277,Australia,26/12/2023,17:59:01,93 Moon Path,Pending,Samsung Refrigerator,1800,Home Appliances,3,765059b8-cb2d-400f-bcb0-74996bf0ea04
Charles,Gonzalez,joshuabarnett@example.org,+61.476.787.798,8 Carrie Close,South Christinemouth,Tasmania,277,Australia,26/12/2023,13:22:40,1/6 Williams Flat,Pending,LG Washing Machine,800,Home Appliances,2,765059b8-cb2d-400f-bcb0-74996bf0ea04
Tammy,Montoya,wwright@example.org,42.2839,6 Lisa Line,Michealside,South Australia,2990,Australia,26/12/2023,10:02:02,106/107 Lee Interchange,Pending,Dell XPS 13,1500,Electronics,1,be89e23c-0a68-486d-876d-29a5bb0f5856
Tammy,Montoya,wwright@example.org,42.2839,6 Lisa Line,Michealside,South Australia,2990,Australia,26/12/2023,21:12:43,5 Jeffrey Retreat,Pending,Harry Potter Book,20,Books,2,be89e23c-0a68-486d-876d-29a5bb0f5856
Tammy,Montoya,wwright@example.org,42.2839,6 Lisa Line,Michealside,South Australia,2990,Australia,26/12/2023,16:37:15,04 Hamilton Trailer,Pending,LG Washing Machine,800,Home Appliances,1,be89e23c-0a68-486d-876d-29a5bb0f5856
Tammy,Montoya,wwright@example.org,42.2839,6 Lisa Line,Michealside,South Australia,2990,Australia,26/12/2023,23:32:19,4 Choi Junction,Pending,iPhone 13,1200,Electronics,1,be89e23c-0a68-486d-876d-29a5bb0f5856
Steven,Moore,paulalloyd@example.com,(03) 5627 4472,62 Victor Flat,Port Jacqueline,Australian Capital Territory,2627,Australia,26/12/2023,6:50:03,Flat 73 93 Stephen Subway,Pending,Samsung Refrigerator,1800,Home Appliances,2,b1ac9ffb-374c-48d6-8688-b115fd40a07c
Steven,Moore,paulalloyd@example.com,(03) 5627 4472,62 Victor Flat,Port Jacqueline,Australian Capital Territory,2627,Australia,26/12/2023,22:09:22,7 Douglas Deviation,Pending,Adidas Running Shoes,70,Footwear,2,b1ac9ffb-374c-48d6-8688-b115fd40a07c
Steven,Moore,paulalloyd@example.com,(03) 5627 4472,62 Victor Flat,Port Jacqueline,Australian Capital Territory,2627,Australia,26/12/2023,13:32:13,Unit 16 367 Rachael Dale,Pending,Nike T-Shirt,25,Clothing,3,b1ac9ffb-374c-48d6-8688-b115fd40a07c
Matthew,Johnson,calderonjulie@example.com,08.3728.1138,7 Murray Siding,West Alicia,Northern Territory,8878,Australia,26/12/2023,9:06:02,05 Lawrence Beach,Pending,Nike T-Shirt,25,Clothing,3,38c904d9-98e6-4107-b111-d5ecc0cccdc4
Heather,Obrien,lauren81@example.org,-12244,Apt. 693 47 Denise Roadside,New Matthewburgh,Western Australia,216,Australia,26/12/2023,4:04:47,Apt. 732 4 Bailey Cul-de-sac,Pending,Nike T-Shirt,25,Clothing,2,00126438-d6ca-4802-9c40-09b0d130dfce
Heather,Obrien,lauren81@example.org,-12244,Apt. 693 47 Denise Roadside,New Matthewburgh,Western Australia,216,Australia,26/12/2023,21:01:59,Level 5 9 Martinez Gardens,Pending,Dell XPS 13,1500,Electronics,2,00126438-d6ca-4802-9c40-09b0d130dfce
Heather,Obrien,lauren81@example.org,-12244,Apt. 693 47 Denise Roadside,New Matthewburgh,Western Australia,216,Australia,26/12/2023,18:36:20,Apt. 384 83 Martin Edge,Pending,Samsung Refrigerator,1800,Home Appliances,3,00126438-d6ca-4802-9c40-09b0d130dfce
Jesus,Lopez,seth85@example.org,-1359,Level 1 69 Alec Garden,St. Andre,South Australia,2611,Australia,26/12/2023,9:13:26,80 Swanson Intersection,Pending,Adidas Running Shoes,70,Footwear,1,8416d679-ce24-4237-8c33-f1a15c4e3068
Krista,Obrien,kyle01@example.com,-3912,677 Shannon Corso,New Luke,Tasmania,2924,Australia,26/12/2023,17:04:02,03 Randy Walkway,Pending,Adidas Running Shoes,70,Footwear,2,f3dc97d3-8ccf-4e63-b429-c8eccc0b5f62
Joseph,Reynolds,grussell@example.net,+61 469 843 129,Flat 43 165 Holly Circle,Sarahton,Western Australia,2482,Australia,26/12/2023,22:08:56,553 Richardson Quadrant,Pending,LG Washing Machine,800,Home Appliances,1,d237b840-cac5-4b2b-a6d2-2574420e86b7
Joseph,Reynolds,grussell@example.net,+61 469 843 129,Flat 43 165 Holly Circle,Sarahton,Western Australia,2482,Australia,26/12/2023,3:48:08,Suite 267 09 Higgins Ronde,Pending,Dell XPS 13,1500,Electronics,3,d237b840-cac5-4b2b-a6d2-2574420e86b7
Joseph,Reynolds,grussell@example.net,+61 469 843 129,Flat 43 165 Holly Circle,Sarahton,Western Australia,2482,Australia,26/12/2023,23:54:49,6/098 Jennifer Close,Pending,Nike T-Shirt,25,Clothing,2,d237b840-cac5-4b2b-a6d2-2574420e86b7
Joseph,Reynolds,grussell@example.net,+61 469 843 129,Flat 43 165 Holly Circle,Sarahton,Western Australia,2482,Australia,26/12/2023,0:58:10,6 Berg Run,Pending,Samsung Refrigerator,1800,Home Appliances,1,d237b840-cac5-4b2b-a6d2-2574420e86b7
Joseph,Reynolds,grussell@example.net,+61 469 843 129,Flat 43 165 Holly Circle,Sarahton,Western Australia,2482,Australia,26/12/2023,15:55:59,078 Nelson Access,Pending,Levi's 501 Jeans,100,Clothing,1,d237b840-cac5-4b2b-a6d2-2574420e86b7
Mario,Thomas,vjohnson@example.org,(08)73491865,Level 9 84 Franco Corso,Port Kristinland,New South Wales,2920,Australia,26/12/2023,3:52:40,61 Melissa Amble,Pending,LG Washing Machine,800,Home Appliances,2,54931103-9f5c-43f3-9e10-743edf9dbd8a
Daniel,Swanson,barbara27@example.com,0425 492 299,Apt. 299 134 House Quays,North Blake,Australian Capital Territory,2986,Australia,26/12/2023,2:56:08,30 Jose Roadway,Pending,Samsung Refrigerator,1800,Home Appliances,3,a92dd290-6748-468a-bfce-48e1d67693d7
Catherine,Gutierrez,ecain@example.org,(02) 3628 9091,3 Cummings Cruiseway,Port Emilyborough,Tasmania,8544,Australia,26/12/2023,3:07:54,Level 0 66 Angela Centreway,Pending,Samsung Refrigerator,1800,Home Appliances,1,e9100dd4-aefa-4d12-abce-c74426ad1e2c
Brandon,Allen,hzuniga@example.net,340544730,Apt. 925 344 Jeffrey Grange,Curtisberg,Northern Territory,2602,Australia,26/12/2023,9:20:21,4/20 Taylor Junction,Pending,LG Washing Machine,800,Home Appliances,1,afea99d4-0f75-4157-99d8-24b1be2cda38
Brandon,Allen,hzuniga@example.net,340544730,Apt. 925 344 Jeffrey Grange,Curtisberg,Northern Territory,2602,Australia,26/12/2023,10:38:20,7 Ashley Line,Pending,Levi's 501 Jeans,100,Clothing,2,afea99d4-0f75-4157-99d8-24b1be2cda38
Brandon,Allen,hzuniga@example.net,340544730,Apt. 925 344 Jeffrey Grange,Curtisberg,Northern Territory,2602,Australia,26/12/2023,21:45:37,109 Douglas Retreat,Pending,iPhone 13,1200,Electronics,3,afea99d4-0f75-4157-99d8-24b1be2cda38
Brandon,Allen,hzuniga@example.net,340544730,Apt. 925 344 Jeffrey Grange,Curtisberg,Northern Territory,2602,Australia,26/12/2023,5:32:21,Unit 15 5 Sara Rue,Pending,Dell XPS 13,1500,Electronics,3,afea99d4-0f75-4157-99d8-24b1be2cda38
Logan,Odonnell,christianho@example.com,0428-049-644,8/3 Poole Ground,Hannahton,Tasmania,2902,Australia,26/12/2023,6:10:59,4 Benjamin Gardens,Pending,iPhone 13,1200,Electronics,1,452045f3-1881-4652-b96c-f85b498bacbf
Logan,Odonnell,christianho@example.com,0428-049-644,8/3 Poole Ground,Hannahton,Tasmania,2902,Australia,26/12/2023,9:19:23,283 Humphrey Quad,Pending,Samsung Refrigerator,1800,Home Appliances,2,452045f3-1881-4652-b96c-f85b498bacbf
Logan,Odonnell,christianho@example.com,0428-049-644,8/3 Poole Ground,Hannahton,Tasmania,2902,Australia,26/12/2023,9:51:23,66 Faith View,Pending,Dell XPS 13,1500,Electronics,2,452045f3-1881-4652-b96c-f85b498bacbf
Logan,Odonnell,christianho@example.com,0428-049-644,8/3 Poole Ground,Hannahton,Tasmania,2902,Australia,26/12/2023,18:26:06,Unit 78 3 Wall Grove,Pending,Harry Potter Book,20,Books,2,452045f3-1881-4652-b96c-f85b498bacbf
Logan,Odonnell,christianho@example.com,0428-049-644,8/3 Poole Ground,Hannahton,Tasmania,2902,Australia,26/12/2023,10:26:23,Apt. 945 5 Michael Cul-de-sac,Pending,LG Washing Machine,800,Home Appliances,2,452045f3-1881-4652-b96c-f85b498bacbf
Amber,Reed,pflores@example.org,(08) 6083 7197,47 Timothy Ridge,South Paigefurt,Tasmania,2630,Australia,26/12/2023,18:50:00,5 Pierce Distributor,Pending,iPhone 13,1200,Electronics,1,37d0c41d-fb2a-4061-b03a-42dcc25ce6a6
Amber,Reed,pflores@example.org,(08) 6083 7197,47 Timothy Ridge,South Paigefurt,Tasmania,2630,Australia,26/12/2023,15:01:05,Suite 691 026 Jeffrey Place,Pending,Levi's 501 Jeans,100,Clothing,2,37d0c41d-fb2a-4061-b03a-42dcc25ce6a6
Andrew,Fritz,shelbyhenderson@example.net,03-3607-9554,9 Priscilla Quadrant,Port Loristad,Victoria,2361,Australia,26/12/2023,5:31:30,233 Lee Wynd,Pending,Samsung Refrigerator,1800,Home Appliances,2,ddbf16e7-3db5-42ae-914d-bd8f74519b4e
Andrew,Fritz,shelbyhenderson@example.net,03-3607-9554,9 Priscilla Quadrant,Port Loristad,Victoria,2361,Australia,26/12/2023,2:41:25,220 Robert Right Of Way,Pending,Adidas Running Shoes,70,Footwear,3,ddbf16e7-3db5-42ae-914d-bd8f74519b4e
Andrew,Fritz,shelbyhenderson@example.net,03-3607-9554,9 Priscilla Quadrant,Port Loristad,Victoria,2361,Australia,26/12/2023,16:30:39,0/5 Maldonado Tollway,Pending,Levi's 501 Jeans,100,Clothing,1,ddbf16e7-3db5-42ae-914d-bd8f74519b4e
Andrew,Fritz,shelbyhenderson@example.net,03-3607-9554,9 Priscilla Quadrant,Port Loristad,Victoria,2361,Australia,26/12/2023,14:22:55,45 Harmon Causeway,Pending,Dell XPS 13,1500,Electronics,1,ddbf16e7-3db5-42ae-914d-bd8f74519b4e
Ryan,Peterson,sarah65@example.com,(07)40453527,Level 1 7 Benton Centre,St. Calvinberg,Northern Territory,852,Australia,26/12/2023,15:54:38,Suite 717 2 Combs Concourse,Pending,Dell XPS 13,1500,Electronics,3,a6f9bcc0-3467-4667-bf56-022e57d422c0
Ryan,Peterson,sarah65@example.com,(07)40453527,Level 1 7 Benton Centre,St. Calvinberg,Northern Territory,852,Australia,26/12/2023,20:44:50,373 Brittany Basin,Pending,Levi's 501 Jeans,100,Clothing,1,a6f9bcc0-3467-4667-bf56-022e57d422c0
